OpenTime,Open,High,Low,Close,Volume
1624679100000,283.46000000,283.46000000,282.26000000,283.16000000,76.31000000
1624679160000,283.01000000,283.15000000,282.95000000,283.15000000,28.61000000
1624679220000,282.98000000,283.99000000,282.98000000,283.71000000,39.57000000
1624679280000,283.69000000,283.72000000,283.27000000,283.50000000,36.49000000
1624679340000,283.14000000,284.15000000,283.12000000,284.15000000,33.61000000
1624679400000,284.16000000,289.29000000,283.54000000,289.29000000,192.65000000
1624679460000,283.95000000,286.41000000,283.52000000,283.74000000,43.33000000
1624679520000,283.79000000,284.23000000,283.67000000,283.67000000,41.95000000
1624679580000,283.72000000,283.72000000,283.41000000,283.47000000,32.43000000
1624679640000,283.43000000,283.47000000,283.26000000,283.40000000,26.66000000
1624679700000,283.42000000,283.92000000,283.42000000,283.60000000,29.99000000
1624679760000,283.46000000,283.56000000,282.97000000,282.97000000,30.09000000
1624679820000,282.97000000,283.16000000,282.86000000,282.86000000,38.60000000
1624679880000,282.86000000,282.92000000,282.64000000,282.92000000,37.37000000
1624679940000,282.95000000,283.34000000,282.95000000,282.96000000,46.04000000
1624680000000,282.94000000,283.82000000,282.94000000,283.82000000,44.25000000
1624680060000,283.67000000,283.93000000,283.67000000,283.67000000,57.42000000
1624680120000,283.75000000,284.13000000,283.75000000,283.93000000,41.69000000
1624680180000,283.94000000,284.24000000,283.94000000,284.16000000,35.32000000
1624680240000,284.13000000,284.50000000,284.11000000,284.39000000,36.29000000
1624680300000,284.18000000,284.58000000,284.18000000,284.58000000,35.20000000
1624680360000,284.63000000,284.66000000,284.33000000,284.41000000,32.95000000
1624680420000,284.48000000,284.48000000,284.17000000,284.23000000,50.59000000
1624680480000,284.17000000,284.55000000,283.94000000,284.01000000,39.32000000
1624680540000,284.12000000,284.12000000,281.66000000,283.71000000,207.91000000
1624680600000,283.41000000,283.89000000,283.41000000,283.62000000,33.98000000
1624680660000,283.47000000,283.59000000,283.31000000,283.31000000,24.30000000
1624680720000,283.27000000,283.27000000,283.06000000,283.21000000,21.24000000
1624680780000,283.07000000,283.42000000,283.07000000,283.09000000,30.09000000
1624680840000,283.23000000,283.64000000,283.20000000,283.48000000,33.26000000
1624680900000,283.31000000,284.01000000,283.31000000,284.01000000,43.18000000
1624680960000,283.90000000,285.04000000,283.86000000,284.26000000,193.11000000
1624681020000,284.27000000,284.45000000,284.27000000,284.41000000,40.50000000
1624681080000,284.34000000,284.49000000,284.17000000,284.49000000,44.00000000
1624681140000,284.53000000,284.53000000,283.92000000,284.07000000,50.93000000
1624681200000,284.08000000,284.51000000,280.20000000,282.13000000,205.78000000
1624681260000,281.62000000,283.61000000,281.21000000,283.50000000,76.46000000
1624681320000,283.34000000,283.78000000,283.29000000,283.68000000,34.30000000
